1 122.006
1 122.058
1 122.051
1 122
1 122.043
1 122.01
1 122.032
1 122.017
1 122.019
1 122.021
1 122.004
1 122.024
1 121.986
1 122.024
1 121.966
1 122.022
1 122.017
1 121.971
1 122.01
1 121.982
1.0002 121.951
1.0002 121.981
1.0002 121.934
1.0002 121.983
1.0002 121.983
1.0002 121.931
1.0002 121.98
1.0002 121.947
1.0002 121.973
1.0002 121.959
1.0002 121.964
1.0002 121.969
1.0002 121.952
1.0002 121.976
1.0002 121.937
1.0002 121.979
1.0002 121.98
1.0002 121.923
1.0002 121.978
1.0002 121.939
1.0004 121.882
1.0004 121.888
1.0004 121.874
1.0004 121.901
1.0004 121.862
1.0004 121.909
1.0004 121.914
1.0004 121.862
1.0004 121.916
1.0004 121.884
1.0004 121.913
1.0004 121.901
1.0004 121.907
1.0004 121.915
1.0004 121.898
1.0004 121.926
1.0004 121.885
1.0004 121.933
1.0004 121.936
1.0004 121.885
1.0006 121.798
1.0006 121.78
1.0006 121.8
1.0006 121.803
1.0006 121.797
1.0006 121.822
1.0006 121.79
1.0006 121.836
1.0006 121.846
1.0006 121.794
1.0006 121.851
1.0006 121.82
1.0006 121.853
1.0006 121.843
1.0006 121.85
1.0006 121.861
1.0006 121.843
1.0006 121.875
1.0006 121.832
1.0006 121.885
1.0008 121.702
1.0008 121.656
1.0008 121.714
1.0008 121.692
1.0008 121.721
1.0008 121.721
1.0008 121.723
1.0008 121.746
1.0008 121.72
1.0008 121.765
1.0008 121.779
1.0008 121.728
1.0008 121.788
1.0008 121.759
1.0008 121.793
1.0008 121.785
1.0008 121.793
1.0008 121.807
1.0008 121.788
1.0008 121.824
1.001 121.548
1.001 121.594
1.001 121.617
1.001 121.569
1.001 121.635
1.001 121.61
1.001 121.646
1.001 121.645
1.001 121.652
1.001 121.674
1.001 121.651
1.001 121.698
1.001 121.715
1.001 121.666
1.001 121.728
1.001 121.701
1.001 121.735
1.001 121.73
1.001 121.737
1.001 121.755
1.0012 121.458
1.0012 121.477
1.0012 121.468
1.0012 121.512
1.0012 121.541
1.0012 121.491
1.0012 121.562
1.0012 121.537
1.0012 121.577
1.0012 121.577
1.0012 121.585
1.0012 121.609
1.0012 121.587
1.0012 121.636
1.0012 121.656
1.0012 121.609
1.0012 121.671
1.0012 121.647
1.0012 121.679
1.0012 121.68
1.0014 121.362
1.0014 121.354
1.0014 121.383
1.0014 121.402
1.0014 121.397
1.0014 121.442
1.0014 121.473
1.0014 121.426
1.0014 121.497
1.0014 121.475
1.0014 121.514
1.0014 121.517
1.0014 121.524
1.0014 121.552
1.0014 121.528
1.0014 121.581
1.0014 121.603
1.0014 121.561
1.0014 121.618
1.0014 121.6
1.0016 121.264
1.0016 121.23
1.0016 121.296
1.0016 121.29
1.0016 121.319
1.0016 121.341
1.0016 121.334
1.0016 121.383
1.0016 121.416
1.0016 121.373
1.0016 121.441
1.0016 121.424
1.0016 121.459
1.0016 121.468
1.0016 121.47
1.0016 121.504
1.0016 121.474
1.0016 121.533
1.0016 121.556
1.0016 121.52
1.0018 121.165
1.0018 121.108
1.0018 121.208
1.0018 121.18
1.0018 121.241
1.0018 121.242
1.0018 121.265
1.0018 121.293
1.0018 121.28
1.0018 121.335
1.0018 121.369
1.0018 121.332
1.0018 121.394
1.0018 121.384
1.0018 121.412
1.0018 121.427
1.0018 121.422
1.0018 121.463
1.0018 121.492
1.0018 121.44
1.002 121.029
1.002 121.069
1.002 121.123
1.002 121.075
1.002 121.165
1.002 121.146
1.002 121.197
1.002 121.206
1.002 121.22
1.002 121.257
1.002 121.298
1.002 121.244
1.002 121.33
1.002 121.303
1.002 121.354
1.002 121.353
1.002 121.371
1.002 121.396
1.002 121.38
1.002 121.43
1.0022 120.957
1.0022 120.978
1.0022 120.99
1.0022 121.041
1.0022 121.093
1.0022 121.056
1.0022 121.132
1.0022 121.124
1.0022 121.162
1.0022 121.182
1.0022 121.182
1.0022 121.23
1.0022 121.269
1.0022 121.226
1.0022 121.298
1.0022 121.282
1.0022 121.32
1.0022 121.33
1.0022 121.335
1.0022 121.371
1.0024 120.889
1.0024 120.892
1.0024 120.931
1.0024 120.965
1.0024 121.024
1.0024 120.971
1.0024 121.071
1.0024 121.047
1.0024 121.107
1.0024 121.112
1.0024 121.133
1.0024 121.166
1.0024 121.21
1.0024 121.153
1.0024 121.245
1.0024 121.215
1.0024 121.272
1.0024 121.268
1.0024 121.291
1.0024 121.313
1.0026 120.826
1.0026 120.813
1.0026 120.875
1.0026 120.894
1.0026 120.91
1.0026 120.96
1.0026 121.013
1.0026 120.976
1.0026 121.055
1.0026 121.046
1.0026 121.086
1.0026 121.105
1.0026 121.107
1.0026 121.155
1.0026 121.194
1.0026 121.151
1.0026 121.225
1.0026 121.208
1.0026 121.248
1.0026 121.258
1.0028 120.767
1.0028 120.741
1.0028 120.823
1.0028 120.829
1.0028 120.864
1.0028 120.901
1.0028 120.96
1.0028 120.909
1.0028 121.006
1.0028 120.984
1.0028 121.041
1.0028 121.048
1.0028 121.067
1.0028 121.102
1.0028 121.146
1.0028 121.09
1.0028 121.18
1.0028 121.152
1.0028 121.207
1.0028 121.204
1.003 120.713
1.003 120.674
1.003 120.775
1.003 120.768
1.003 120.821
1.003 120.846
1.003 120.854
1.003 120.909
1.003 120.96
1.003 120.927
1.003 120.999
1.003 120.995
1.003 121.028
1.003 121.052
1.003 121.048
1.003 121.099
1.003 121.137
1.003 121.097
1.003 121.166
1.003 121.153
1.0032 120.664
1.0032 120.613
1.0032 120.73
1.0032 120.712
1.0032 120.781
1.0032 120.794
1.0032 120.818
1.0032 120.862
1.0032 120.916
1.0032 120.872
1.0032 120.959
1.0032 120.944
1.0032 120.991
1.0032 121.004
1.0032 121.014
1.0032 121.054
1.0032 121.095
1.0032 121.044
1.0032 121.127
1.0032 121.103
1.0034 120.561
1.0034 120.617
1.0034 120.688
1.0034 120.66
1.0034 120.742
1.0034 120.746
1.0034 120.783
1.0034 120.817
1.0034 120.874
1.0034 120.821
1.0034 120.92
1.0034 120.895
1.0034 120.955
1.0034 120.958
1.0034 120.98
1.0034 121.01
1.0034 120.996
1.0034 121.054
1.0034 121.088
1.0034 121.054
1.0036 120.528
1.0036 120.575
1.0036 120.649
1.0036 120.612
1.0036 120.706
1.0036 120.701
1.0036 120.749
1.0036 120.774
1.0036 120.78
1.0036 120.834
1.0036 120.882
1.0036 120.848
1.0036 120.92
1.0036 120.913
1.0036 120.947
1.0036 120.968
1.0036 120.966
1.0036 121.013
1.0036 121.049
1.0036 121.005
1.0038 120.496
1.0038 120.535
1.0038 120.612
1.0038 120.566
1.0038 120.672
1.0038 120.657
1.0038 120.717
1.0038 120.733
1.0038 120.75
1.0038 120.795
1.0038 120.845
1.0038 120.802
1.0038 120.885
1.0038 120.869
1.0038 120.914
1.0038 120.925
1.0038 120.935
1.0038 120.973
1.0038 121.011
1.0038 120.957
1.004 120.467
1.004 120.497
1.004 120.576
1.004 120.522
1.004 120.638
1.004 120.616
1.004 120.686
1.004 120.693
1.004 120.721
1.004 120.757
1.004 120.809
1.004 120.757
1.004 120.85
1.004 120.825
1.004 120.881
1.004 120.884
1.004 120.904
1.004 120.932
1.004 120.918
1.004 120.972
1.0042 120.438
1.0042 120.461
1.0042 120.487
1.0042 120.542
1.0042 120.606
1.0042 120.575
1.0042 120.655
1.0042 120.655
1.0042 120.692
1.0042 120.72
1.0042 120.717
1.0042 120.773
1.0042 120.816
1.0042 120.782
1.0042 120.848
1.0042 120.842
1.0042 120.872
1.0042 120.892
1.0042 120.888
1.0042 120.933
1.0044 120.411
1.0044 120.426
1.0044 120.462
1.0044 120.509
1.0044 120.574
1.0044 120.536
1.0044 120.625
1.0044 120.616
1.0044 120.663
1.0044 120.683
1.0044 120.689
1.0044 120.737
1.0044 120.781
1.0044 120.739
1.0044 120.815
1.0044 120.8
1.0044 120.84
1.0044 120.851
1.0044 120.857
1.0044 120.893
