1	0.836858	4.976e-06
1.01	-0.813304	2.1824e-05
1.02	-0.852443	0.000139424
1.03	-0.968606	0.000341712
1.04	-0.0036736	0.000216432
1.05	0.817381	5.5744e-05
1.06	-0.117786	0.000277312
1.07	0.0310944	0.000299952
1.08	0.762035	5.7728e-05
1.09	0.191542	3.2656e-05
1.1	-0.82824	0.000576688
1.11	0.993261	0.000357472
1.12	-0.142642	0.000524464
1.13	0.052816	5.536e-06
1.14	0.475597	0.000396912
1.15	0.908672	6.224e-06
1.16	-0.169635	0.0001908
1.17	0.739534	0.000485712
1.18	0.952278	0.0002448
1.19	-0.0062368	0.000483312
1.2	0.053952	0.000354672
1.21	-0.84979	0.000465808
1.22	-0.954646	0.000120384
1.23	0.722997	8.112e-06
1.24	0.946837	0.000103696
1.25	0.852992	0.000552256
1.26	-0.0149216	4.4624e-05
1.27	0.8508	0.00051016
1.28	-0.945178	0.000160256
1.29	-0.959187	4.7696e-05
1.3	-0.917078	0.000552928
1.31	-0.22037	0.000173216
1.32	0.767374	4.4e-06
1.33	-0.0288144	0.000218208
1.34	-0.493242	0.000316512
1.35	-0.785456	9.4064e-05
1.36	-0.0406784	0.000428512
1.37	0.0216496	0.000362512
1.38	0.827672	6.0752e-05
1.39	0.408274	0.000385728
1.4	0.088136	1.9776e-05
1.41	-0.22709	0.000411264
1.42	0.890982	0.000394864
1.43	0.844483	0.000235808
1.44	0.673242	0.000130576
1.45	0.96664	0.000132848
1.46	-0.822605	9.9056e-05
1.47	0.908155	0.000218592
1.48	0.683048	8.2352e-05
1.49	0.845883	0.000268144
1.5	0.13331	0.00010592
1.51	-0.957155	2.44e-05
1.52	-0.196048	0.000286992
1.53	-0.732685	5.304e-05
1.54	-0.27397	0.0003428
1.55	-0.0968368	9.7088e-05
1.56	-0.0531456	0.000216064
1.57	0.640147	0.000399376
1.58	-0.707202	7.2704e-05
1.59	-0.622256	0.000146848
1.6	-0.89717	0.000226944
1.61	-0.142528	3.3056e-05
1.62	-0.878163	0.0004792
1.63	-0.889954	0.000546416
1.64	0.356278	2.752e-05
1.65	-0.923674	2.5712e-05
1.66	-0.133091	0.000284064
1.67	-0.721275	1.9568e-05
1.68	-0.0401216	0.00042744
1.69	-0.0659872	0.000241728
1.7	-0.706691	0.000441424
1.71	0.780573	0.000307296
1.72	0.0688512	0.000453392
1.73	-0.212933	0.000575712
1.74	0.949741	0.000187296
1.75	-0.621541	0.00062208
1.76	-0.410958	0.00022496
1.77	-0.314397	6.3184e-05
1.78	-0.304082	5.7312e-05
1.79	-0.59408	0.000284528
1.8	0.249056	0.000123744
1.81	-0.697557	0.000704192
1.82	0.883858	8.9552e-05
1.83	0.77507	4.6688e-05
1.84	0.929613	0.000167936
1.85	0.934584	0.000567504
1.86	0.555141	0.000289872
1.87	-0.762571	1.6736e-05
1.88	-0.547957	0.000300224
1.89	0.626443	0.000297264
1.9	-0.18797	0.0004448
1.91	-0.931485	9.2128e-05
1.92	0.166627	0.000279872
1.93	-0.79832	0.000317344
1.94	0.67244	0.000544224
1.95	-0.172525	0.000162448
1.96	0.572475	0.000485504
1.97	0.831022	0.000318032
1.98	-0.858018	4.5232e-05
1.99	-0.855389	0.000158672
2	-0.803574	0.000348176
2.01	-0.658624	0.000564096
2.02	-0.207955	0.000366944
2.03	-0.0074016	0.000542592
2.04	0.846915	3.8224e-05
2.05	-0.420795	0.000541504
2.06	0.45367	0.000240592
2.07	-0.0178144	1.8688e-05
2.08	0.541566	2.1104e-05
2.09	-0.273483	0.00038872
2.1	-0.0753072	9.216e-06
2.11	0.109808	7.0688e-05
2.12	0.0872672	0.00010392
2.13	0.11495	0.000236384
2.14	0.602752	0.000134224
2.15	-0.105824	0.00039056
2.16	0.842075	0.000103872
2.17	-0.581206	0.000537696
2.18	0.598182	8.672e-05
2.19	0.687219	0.000421584
2.2	-0.149138	0.000579248
2.21	-0.137544	0.000467392
2.22	-0.764507	0.000251872
2.23	-0.523926	0.000563088
2.24	0.0684912	0.000223488
2.25	-0.508368	0.000295472
2.26	-0.102811	5.304e-05
2.27	-0.465037	0.000105664
2.28	0.172517	2.2464e-05
2.29	0.60827	0.000198512
2.3	-0.485102	0.000210448
2.31	0.487608	0.000269424
2.32	0.351342	0.000451632
2.33	-0.101459	0.000104112
2.34	0.381728	0.000320928
2.35	0.540571	0.000151904
2.36	0.352997	0.000373216
2.37	0.287312	0.000214848
2.38	-0.258654	0.000156144
2.39	-0.305285	4.8576e-05
2.4	0.263005	0.000156048
2.41	-0.0063792	7.8592e-05
2.42	0.243498	0.000129808
2.43	-0.0447968	0.000125904
2.44	0.181845	1.232e-06
2.45	-0.0164256	0.00014968
2.46	-0.111005	0.000129744
2.47	0.0314432	8.3616e-05
2.48	0.0556016	0.000138688
2.49	0.0254112	9.9552e-05
2.5	0.0095136	2.6784e-05
2.51	0.0244832	5.6208e-05
2.52	0.060984	0.000157248
2.53	0.0761584	0.0001304
2.54	0.0817872	4.024e-05
2.55	-0.118381	3.4544e-05
2.56	-0.040848	6.2352e-05
2.57	-0.026688	0.000112096
2.58	0.0365568	5.7472e-05
2.59	0.0012592	8.3696e-05
2.6	-0.0180848	0.00013624
2.61	-0.0260832	4.4752e-05
2.62	-0.0981584	5.2e-06
2.63	0.0624016	0.000110208
2.64	0.0352336	9.568e-06
2.65	0.0508448	7.648e-05
2.66	-4.32e-05	0.000159824
2.67	-0.0077632	1.8208e-05
2.68	-0.0563872	5.104e-06
2.69	-0.0741744	7.0496e-05
2.7	0.041888	0.000105856
2.71	-0.0032736	4.3936e-05
2.72	0.0139456	5.7968e-05
2.73	-0.0299488	4.2944e-05
2.74	-0.0145808	3.6944e-05
2.75	-0.0433824	0.00011152
2.76	0.0472224	6.5104e-05
2.77	0.0476176	5.2848e-05
2.78	0.0102512	4.1776e-05
2.79	0.0061696	6.8032e-05
2.8	-0.0169952	6.52e-05
2.81	0.01204	5.28e-07
2.82	-0.0038432	4.8624e-05
2.83	-0.0131456	7.6896e-05
2.84	-0.025096	5.9728e-05
2.85	0.0002112	3.688e-05
2.86	-0.0056272	1.6528e-05
2.87	6.08e-05	2.52e-05
2.88	-0.005656	2.6112e-05
2.89	-0.0156512	7.912e-05
2.9	-0.0236288	7.2784e-05
2.91	0.0032848	2.0336e-05
2.92	-0.0264256	3.1792e-05
2.93	0.0009584	7.2e-05
2.94	0.0072176	0.000107536
2.95	-0.0167712	1.4512e-05
2.96	-0.01488	2.8368e-05
2.97	0.0169872	4.76e-05
2.98	-0.010904	8.136e-05
2.99	0.0136336	5.3312e-05
3	-0.0057216	1.2224e-05
3.01	-0.0268304	2.0816e-05
3.02	0.00652	3.8752e-05
3.03	-0.01388	6.2944e-05
3.04	-0.01732	7.9712e-05
3.05	0.0146064	5.552e-06
3.06	0.0106816	2.8064e-05
3.07	-0.0120432	6.1296e-05
3.08	-0.0142896	4.0512e-05
3.09	0.0088704	5.4064e-05
3.1	-0.0077952	2.3376e-05
3.11	-0.0079296	1.8224e-05
3.12	0.0038816	1.92e-05
3.13	-0.00496	5.9952e-05
3.14	-0.007856	5.9072e-05
3.15	8.8e-05	3.824e-05
3.16	-0.0063904	2.384e-05
3.17	0.020672	4.9008e-05
3.18	-0.0083632	2.1824e-05
3.19	0.0168704	9.792e-06
3.2	-0.0178496	3.448e-05
3.21	-0.023176	4.4032e-05
3.22	0.016664	2.2e-05
3.23	-0.0022816	2.0736e-05
3.24	0.0070368	5.1072e-05
3.25	-0.0034176	4.9552e-05
3.26	-0.0035408	1.7232e-05
3.27	0.0011072	3.7312e-05
3.28	-0.0038112	6.256e-05
3.29	0.0015952	1.5056e-05
3.3	-0.0052784	3.2784e-05
3.31	0.0017008	3.7408e-05
3.32	0.006656	6.96e-06
3.33	0.006472	3.1712e-05
3.34	-0.0002528	2.9984e-05
3.35	8.16e-05	1.0816e-05
3.36	0.0033936	2.1008e-05
3.37	0.0056336	2.888e-05
3.38	0.0068368	2.8192e-05
3.39	-0.0058192	5.2336e-05
3.4	-0.0099952	2.0096e-05
3.41	0.0009216	8.72e-06
3.42	0.0009552	5.2464e-05
3.43	0.0147776	4.1168e-05
3.44	-0.012712	2.16e-05
3.45	0.0154768	5.84e-06
3.46	-0.001488	6.944e-06
3.47	0.0022384	3.4064e-05
3.48	0.0075952	1.648e-06
3.49	-0.002344	6.784e-06
3.5	0.00264	5.4688e-05
3.51	0.0117216	3.96e-05
3.52	0.0020624	1.6912e-05
3.53	-0.006424	5.3952e-05
3.54	-0.0037888	2.784e-05
3.55	0.0020608	8.176e-06
3.56	-0.0052064	2.2064e-05
3.57	0.0080608	3.6752e-05
3.58	0.0022528	2.4672e-05
3.59	0.0019664	2.5152e-05
3.6	0.004832	2.6608e-05
3.61	-0.003104	2.528e-06
3.62	-0.0087536	1.0672e-05
3.63	0.003592	3.7856e-05
3.64	-0.0100128	3.6272e-05
3.65	-0.0139472	1.36e-06
3.66	-0.0039616	4.2416e-05
3.67	-0.00588	2.1312e-05
3.68	0.0026576	6.992e-06
3.69	0.00612	2.6832e-05
3.7	0.0050912	4.8144e-05
3.71	0.0068944	1.28e-06
3.72	-0.0067248	1.3344e-05
3.73	0.0096256	4.0752e-05
3.74	-0.0017328	3.52e-05
3.75	0.003928	1.9824e-05
3.76	0.0023952	5.264e-06
3.77	0.0050096	8.784e-06
3.78	-0.005328	3.2928e-05
3.79	-0.0033648	3.7504e-05
3.8	-0.0134704	2.9312e-05
3.81	0.0019504	8.96e-06
3.82	0.000904	8e-06
3.83	-0.005688	2.6448e-05
3.84	-0.013096	1.0192e-05
3.85	-0.0007584	4.0624e-05
3.86	-0.00372	2.2048e-05
3.87	0.007512	4.096e-06
3.88	-0.0037232	6.864e-06
3.89	-0.002552	1.1936e-05
3.9	0.0084672	3.4992e-05
3.91	0.0048128	5.6048e-05
3.92	-0.0149696	2.2288e-05
3.93	0.004552	1.928e-05
3.94	-0.0026128	2.3872e-05
3.95	-0.001536	1.008e-06
3.96	-0.0078432	7.264e-06
3.97	-0.0116224	3.2176e-05
3.98	0.0056944	2.1424e-05
3.99	0.0006816	7.84e-06
4	-0.0018512	1.488e-06
4.01	0.0016768	2.368e-05
4.02	0.0046784	2.6032e-05
4.03	0.0026768	9.104e-06
4.04	0.0058096	2.5808e-05
4.05	0.00892	4.488e-05
4.06	-0.0014304	1.7872e-05
4.07	-0.0029904	2.1744e-05
4.08	-0.0070448	5.184e-06
4.09	-0.0037072	2.0672e-05
4.1	-0.0023936	9.856e-06
4.11	-0.0005488	4.96e-05
4.12	0.0020464	3.3904e-05
4.13	-0.0016032	1.92e-07
4.14	0.0062432	2.1344e-05
4.15	-0.0056608	4.32e-07
4.16	0.0042864	8e-06
4.17	-0.0034128	3.2848e-05
4.18	-0.0037248	2.1936e-05
4.19	0.0052736	1.48e-05
4.2	-0.0012128	2.5104e-05
4.21	-0.0068128	2.2368e-05
4.22	-0.0089648	1.1136e-05
4.23	-0.003256	3.312e-06
4.24	-0.0009008	3.824e-06
4.25	-0.0001264	3.304e-05
4.26	-0.002312	2.2672e-05
4.27	0.0047872	8.336e-06
4.28	-0.0031856	1.4368e-05
4.29	-0.0021728	4.64e-05
4.3	0.0020688	5.76e-06
4.31	0.0066672	8.56e-06
4.32	-0.001208	5.28e-07
4.33	-0.0045424	8.656e-06
4.34	-0.0018064	3.432e-05
4.35	-0.0001072	2.112e-06
