  0.6180   0.6398
  0.6360   0.6700
  0.6540   0.7332
  0.6720   0.7257
  0.6900   0.8512
  0.7080   0.8257
  0.7260   0.9657
  0.7440   1.0256
  0.7620   1.0586
  0.7800   1.0904
  0.7980   1.1732
  0.8160   1.4030
  0.8340   1.3905
  0.8520   1.4177
  0.8700   1.6126
  0.8880   1.8195
  0.9060   1.7413
  0.9240   2.0479
  0.9420   2.1955
  0.9600   2.4359
  0.9780   2.3706
  0.9960   2.6005
  1.0140   3.5933
  1.0320   3.0750
  1.0500   3.5184
  1.0680   3.6837
  1.0860   4.1843
  1.1040   5.2012
  1.1220   5.1523
  1.1400   5.1770
  1.1580   7.2322
  1.1760   6.9043
  1.1940   9.0808
  1.2120   6.7662
  1.2300  13.3777
  1.2480  20.3066
  1.2660  11.5116
  1.2840  17.7898
  1.3020  14.8527
  1.3200  34.3620
  1.3380  25.2074
  1.3560 4736.0962
  1.3740 154.8945
  1.3920  32.3020
  1.4100  20.5825
  1.4280  66.6184
  1.4460  26.7137
  1.4640  18.0333
  1.4820  30.9360
  1.5000  25.0387
  1.5180  10.5362
  1.5360  17.8810
  1.5540  12.0106
  1.5720  13.7487
  1.5900  11.8634
  1.6080  11.3867
  1.6260  12.0689
  1.6440  10.3327
  1.6620   9.9531
  1.6800  10.7700
  1.6980   9.7099
  1.7160  10.3143
  1.7340   8.4341
  1.7520   8.5111
  1.7700   7.4335
  1.7880   9.6230
  1.8060   8.3096
  1.8240   8.4896
  1.8420   7.0517
  1.8600   7.4606
  1.8780   7.0032
  1.8960   7.3719
  1.9140   9.5240
  1.9320   6.1223
  1.9500   8.1547
  1.9680   6.1685
  1.9860   8.1865
  2.0040   6.6141
  2.0220   6.4065
  2.0400   8.8793
  2.0580   5.5814
  2.0760   8.1230
  2.0940   5.9660
  2.1120   7.5739
  2.1300   6.1196
  2.1480   6.9138
  2.1660   6.2823
  2.1840   6.4605
  2.2020   7.4448
  2.2200   6.0095
  2.2380   6.4655
  2.2560   6.6270
  2.2740   6.6305
  2.2920   6.4602
  2.3100   7.0196
  2.3280   6.4055
  2.3460   6.6059
  2.3640   6.6185
  2.3820   6.4192
