  0.6360   0.5452
  0.6720   0.6188
  0.7080   0.7501
  0.7440   0.8693
  0.7800   1.0892
  0.8160   1.2641
  0.8520   1.4838
  0.8880   1.7547
  0.9240   2.1959
  0.9600   2.3826
  0.9960   3.5912
  1.0320   3.6355
  1.0680   5.2784
  1.1040   5.8687
  1.1400   8.1179
  1.1760  13.7111
  1.2120  16.3329
  1.2480 1155.8326
  1.2840  68.4280
  1.3200  32.0890
  1.3560  32.5765
  1.3920  15.6088
  1.4280  12.3255
  1.4640  13.2542
  1.5000  11.5258
  1.5360   7.2946
  1.5720   8.8461
  1.6080   8.3933
  1.6440   6.4677
  1.6800   7.0317
  1.7160   7.3749
  1.7520   5.8990
  1.7880   6.0888
  1.8240   6.3804
  1.8600   5.2831
  1.8960   5.9679
  1.9320   5.9326
  1.9680   5.5724
  2.0040   5.1063
  2.0400   5.3996
  2.0760   5.1428
  2.1120   5.4392
  2.1480   4.9708
  2.1840   5.5727
  2.2200   4.9170
  2.2560   5.0803
  2.2920   5.0361
  2.3280   5.2570
  2.3640   4.9675
