 -3.2078   1.4000
 -3.1849   1.4000
 -3.1619   1.4000
 -3.1389   1.4000
 -3.1159   1.4000
 -3.0929   1.4000
 -3.0698   1.4000
 -3.0467   1.4000
 -3.0236   1.4000
 -3.0005   1.4000
 -2.9773   1.4000
 -2.9540   1.4000
 -2.9308   1.4000
 -2.9075   1.4000
 -2.8842   1.4000
 -2.8608   1.4000
 -2.8374   1.4000
 -2.8140   1.4000
 -2.7905   1.4000
 -2.7670   1.4000
 -2.7434   1.4000
 -2.7198   1.4000
 -2.6962   1.4000
 -2.6725   1.4000
 -2.6488   1.4000
 -2.6250   1.4000
 -2.6012   1.4000
 -2.5773   1.4000
 -2.5534   1.4000
 -2.5294   1.4000
 -2.5054   1.4000
 -2.4813   1.4000
 -2.4571   1.4000
 -2.4329   1.4000
 -2.4087   1.4000
 -2.3844   1.4000
 -2.3600   1.4000
 -2.3355   1.4000
 -2.3110   1.4000
 -2.2864   1.4000
 -2.2618   1.4000
 -2.2370   1.4000
 -2.2122   1.4000
 -2.1873   1.4000
 -2.1624   1.4000
 -2.1373   1.4000
 -2.1121   1.4000
 -2.0869   1.4000
 -2.0616   1.4000
 -2.0361   1.4000
 -2.0106   1.4000
 -1.9850   1.4000
 -1.9592   1.4000
 -1.9333   1.4000
 -1.9073   1.4000
 -1.8812   1.4000
 -1.8550   1.4000
 -1.8286   1.4000
 -1.8021   1.4000
 -1.7754   1.4000
 -1.7486   1.4000
 -1.7216   1.4000
 -1.6945   1.4000
 -1.6671   1.4000
 -1.6396   1.4000
 -1.6119   1.4000
 -1.5840   1.4000
 -1.5558   1.4000
 -1.5275   1.4000
 -1.4989   1.4000
 -1.4700   1.4000
 -1.4409   1.4000
 -1.4114   1.4000
 -1.3817   1.4000
 -1.3516   1.4000
 -1.3212   1.4000
 -1.2904   1.4000
 -1.2592   1.4000
 -1.2276   1.4000
 -1.1955   1.4000
 -1.1629   1.4000
 -1.1298   1.4000
 -1.0960   1.4000
 -1.0616   1.4000
 -1.0265   1.4000
 -0.9906   1.4000
 -0.9537   1.4000
 -0.9159   1.4000
 -0.8770   1.4000
 -0.8367   1.4000
 -0.7950   1.4000
 -0.7516   1.4000
 -0.7061   1.4000
 -0.6582   1.4000
 -0.6072   1.4000
 -0.5523   1.4000
 -0.4922   1.4000
 -0.4247   1.4000
 -0.3455   1.4000
 -0.2434   1.4000
 -0.0017   1.4000
  0.0974   1.4177
  0.1743   1.4314
  0.2399   1.4432
  0.2983   1.4537
  0.3517   1.4633
  0.4013   1.4723
  0.4480   1.4807
  0.4923   1.4887
  0.5346   1.4964
  0.5752   1.5037
  0.6145   1.5108
  0.6524   1.5177
  0.6893   1.5244
  0.7253   1.5309
  0.7603   1.5372
  0.7946   1.5435
  0.8282   1.5495
  0.8612   1.5555
  0.8936   1.5614
  0.9255   1.5671
  0.9568   1.5728
  0.9878   1.5784
  1.0183   1.5839
  1.0484   1.5894
  1.0782   1.5947
  1.1076   1.6001
  1.1367   1.6053
  1.1655   1.6105
  1.1940   1.6157
  1.2223   1.6208
  1.2503   1.6258
  1.2781   1.6308
  1.3057   1.6358
  1.3330   1.6407
  1.3602   1.6456
  1.3872   1.6505
  1.4140   1.6553
  1.4406   1.6601
  1.4671   1.6648
  1.4934   1.6696
  1.5195   1.6743
  1.5455   1.6789
  1.5714   1.6836
  1.5972   1.6882
  1.6228   1.6928
  1.6483   1.6974
  1.6737   1.7019
  1.6989   1.7065
  1.7241   1.7110
  1.7492   1.7155
  1.7741   1.7200
  1.7990   1.7244
  1.8238   1.7288
  1.8485   1.7333
  1.8731   1.7377
  1.8976   1.7421
  1.9221   1.7464
  1.9464   1.7508
  1.9707   1.7551
  1.9950   1.7595
  2.0191   1.7638
  2.0432   1.7681
  2.0672   1.7724
  2.0912   1.7766
  2.1151   1.7809
  2.1389   1.7852
  2.1627   1.7894
  2.1864   1.7936
  2.2101   1.7979
  2.2337   1.8021
  2.2573   1.8063
  2.2808   1.8105
  2.3042   1.8146
  2.3277   1.8188
  2.3510   1.8230
  2.3744   1.8271
  2.3976   1.8313
  2.4209   1.8354
  2.4441   1.8395
  2.4672   1.8437
  2.4904   1.8478
  2.5135   1.8519
  2.5365   1.8560
  2.5595   1.8601
  2.5825   1.8641
  2.6054   1.8682
  2.6283   1.8723
  2.6512   1.8764
  2.6740   1.8804
  2.6968   1.8845
  2.7196   1.8885
  2.7423   1.8925
  2.7651   1.8966
  2.7878   1.9006
  2.8104   1.9046
  2.8330   1.9086
  2.8556   1.9127
  2.8782   1.9167
  2.9008   1.9207
