  0.6270   0.5303
  0.6540   0.5854
  0.6810   0.6721
  0.7080   0.7437
  0.7350   0.8647
  0.7620   0.9711
  0.7890   1.1214
  0.8160   1.3141
  0.8430   1.4398
  0.8700   1.6188
  0.8970   1.9227
  0.9240   2.2347
  0.9510   2.3351
  0.9780   3.0248
  1.0050   3.3278
  1.0320   4.0681
  1.0590   5.0799
  1.0860   5.8943
  1.1130   7.4452
  1.1400   6.8720
  1.1670  10.5413
  1.1940  48.8730
  1.2210  24.7525
  1.2480  45.4858
  1.2750  53.7771
  1.3020  28.5921
  1.3290  35.8884
  1.3560  51.2540
  1.3830  11.8743
  1.4100  14.6556
  1.4370  13.0218
  1.4640  15.0100
  1.4910   8.8759
  1.5180  10.9206
  1.5450   7.9781
  1.5720   8.2593
  1.5990   8.3084
  1.6260   6.3302
  1.6530   7.9364
  1.6800   6.5895
  1.7070   7.1925
  1.7340   6.5981
  1.7610   5.3843
  1.7880   6.6195
  1.8150   6.4757
  1.8420   5.4408
  1.8690   6.2114
  1.8960   5.3574
  1.9230   5.3258
  1.9500   5.5774
  1.9770   5.6224
  2.0040   5.4836
  2.0310   5.1809
  2.0580   5.3403
  2.0850   5.3873
  2.1120   5.3510
  2.1390   5.1915
  2.1660   4.9907
  2.1930   5.3212
  2.2200   5.0226
  2.2470   5.3364
  2.2740   4.9477
  2.3010   5.3253
  2.3280   4.8889
  2.3550   4.7631
  2.3820   5.0470
