  0.6120   0.4742
  0.6240   0.5723
  0.6360   0.5658
  0.6480   0.5655
  0.6600   0.5804
  0.6720   0.6847
  0.6840   0.7242
  0.6960   0.7232
  0.7080   0.7606
  0.7200   0.8500
  0.7320   0.8494
  0.7440   0.8604
  0.7560   1.1582
  0.7680   1.0451
  0.7800   1.0187
  0.7920   1.1422
  0.8040   1.3193
  0.8160   1.2788
  0.8280   1.4526
  0.8400   1.3948
  0.8520   1.5376
  0.8640   1.6692
  0.8760   1.7537
  0.8880   1.7609
  0.9000   2.1173
  0.9120   1.8618
  0.9240   2.6421
  0.9360   2.5047
  0.9480   2.2876
  0.9600   2.2700
  0.9720   3.2906
  0.9840   3.7325
  0.9960   3.6332
  1.0080   3.2413
  1.0200   3.2872
  1.0320   4.4573
  1.0440   4.8102
  1.0560   3.8978
  1.0680   8.9266
  1.0800   6.0888
  1.0920   6.4562
  1.1040   5.0551
  1.1160   9.5053
  1.1280   5.3270
  1.1400  12.3337
  1.1520  14.1198
  1.1640  33.6146
  1.1760   8.3287
  1.1880  90.1786
  1.2000   7.3343
  1.2120  26.4127
  1.2240 5584.5893
  1.2360  20.8606
  1.2480  20.0350
  1.2600  65.8224
  1.2720  15.4999
  1.2840  28.5771
  1.2960  23.4209
  1.3080  92.8127
  1.3200  16.0682
  1.3320  18.0539
  1.3440 419.0827
  1.3560  24.9801
  1.3680   9.1074
  1.3800  30.1355
  1.3920  19.4884
  1.4040  10.4748
  1.4160  13.2891
  1.4280  13.3748
  1.4400  11.1017
  1.4520  26.6985
  1.4640   9.9530
  1.4760  14.1336
  1.4880   5.4345
  1.5000 124.8093
  1.5120   5.5413
  1.5240   8.2353
  1.5360   8.8720
  1.5480   8.5830
  1.5600   7.5885
  1.5720  10.7142
  1.5840   7.3106
  1.5960   8.4362
  1.6080   9.5511
  1.6200   4.8696
  1.6320  14.7339
  1.6440   5.1651
  1.6560   6.5895
  1.6680   7.1184
  1.6800   7.2932
  1.6920   6.9919
  1.7040   6.2146
  1.7160   9.4725
  1.7280   6.0591
  1.7400   4.7005
  1.7520   7.4697
  1.7640   5.2214
  1.7760   6.8901
  1.7880   6.2886
  1.8000   5.4621
  1.8120   6.2743
  1.8240   7.6529
  1.8360   5.0622
  1.8480   5.3793
  1.8600   5.3356
  1.8720   6.7216
  1.8840   6.1716
  1.8960   5.1484
  1.9080   6.0216
  1.9200   4.8240
  1.9320   7.4007
  1.9440   4.9518
  1.9560   5.0387
  1.9680   7.0904
  1.9800   4.2793
  1.9920   5.2743
  2.0040   5.9706
  2.0160   5.0623
  2.0280   5.4142
  2.0400   5.6758
  2.0520   6.0216
  2.0640   4.2740
  2.0760   5.3774
  2.0880   5.0802
  2.1000   5.9439
  2.1120   5.2868
  2.1240   4.6103
  2.1360   7.6162
  2.1480   3.8772
  2.1600   5.4203
  2.1720   5.5510
  2.1840   5.6725
  2.1960   4.1568
  2.2080   6.7355
  2.2200   4.4642
  2.2320   5.3343
  2.2440   4.7083
  2.2560   5.1714
  2.2680   5.7385
  2.2800   4.5900
  2.2920   4.8506
  2.3040   4.9299
  2.3160   6.7637
  2.3280   4.4937
  2.3400   4.5679
  2.3520   5.3612
  2.3640   4.9659
  2.3760   4.6135
  2.3880   5.0325
