 -6.8147   1.6000
 -6.7659   1.6006
 -6.7170   1.6013
 -6.6682   1.6019
 -6.6193   1.6026
 -6.5704   1.6032
 -6.5214   1.6039
 -6.4725   1.6046
 -6.4235   1.6053
 -6.3744   1.6060
 -6.3254   1.6067
 -6.2763   1.6074
 -6.2272   1.6082
 -6.1781   1.6089
 -6.1289   1.6097
 -6.0797   1.6104
 -6.0305   1.6112
 -5.9812   1.6120
 -5.9319   1.6128
 -5.8826   1.6136
 -5.8332   1.6145
 -5.7838   1.6153
 -5.7344   1.6162
 -5.6849   1.6170
 -5.6354   1.6179
 -5.5858   1.6188
 -5.5362   1.6198
 -5.4865   1.6207
 -5.4368   1.6217
 -5.3871   1.6226
 -5.3373   1.6236
 -5.2874   1.6246
 -5.2375   1.6257
 -5.1876   1.6267
 -5.1376   1.6278
 -5.0875   1.6289
 -5.0374   1.6300
 -4.9872   1.6312
 -4.9369   1.6323
 -4.8866   1.6335
 -4.8362   1.6348
 -4.7858   1.6360
 -4.7352   1.6373
 -4.6846   1.6386
 -4.6339   1.6399
 -4.5832   1.6413
 -4.5323   1.6427
 -4.4813   1.6442
 -4.4303   1.6456
 -4.3792   1.6472
 -4.3279   1.6487
 -4.2766   1.6503
 -4.2251   1.6520
 -4.1735   1.6536
 -4.1218   1.6554
 -4.0700   1.6572
 -4.0181   1.6590
 -3.9660   1.6609
 -3.9137   1.6628
 -3.8613   1.6648
 -3.8088   1.6669
 -3.7561   1.6690
 -3.7032   1.6712
 -3.6501   1.6735
 -3.5968   1.6759
 -3.5433   1.6783
 -3.4896   1.6809
 -3.4357   1.6835
 -3.3815   1.6862
 -3.3270   1.6890
 -3.2723   1.6920
 -3.2173   1.6950
 -3.1619   1.6982
 -3.1062   1.7016
 -3.0501   1.7050
 -2.9937   1.7087
 -2.9368   1.7125
 -2.8794   1.7165
 -2.8216   1.7207
 -2.7632   1.7251
 -2.7042   1.7297
 -2.6446   1.7346
 -2.5843   1.7398
 -2.5232   1.7453
 -2.4612   1.7512
 -2.3983   1.7574
 -2.3342   1.7641
 -2.2690   1.7713
 -2.2023   1.7791
 -2.1341   1.7875
 -2.0640   1.7966
 -1.9917   1.8067
 -1.9168   1.8178
 -1.8387   1.8302
 -1.7566   1.8442
 -1.6694   1.8603
 -1.5753   1.8792
 -1.4714   1.9021
 -1.3516   1.9315
 -1.2005   1.9736
 -0.8552   2.0948
 -0.7343   2.1902
 -0.6416   2.2684
 -0.5632   2.3379
 -0.4936   2.4019
 -0.4302   2.4622
 -0.3714   2.5197
 -0.3161   2.5749
 -0.2637   2.6284
 -0.2136   2.6805
 -0.1655   2.7314
 -0.1190   2.7812
 -0.0739   2.8302
 -0.0301   2.8783
  0.0127   2.9258
  0.0545   2.9727
  0.0954   3.0191
  0.1356   3.0650
  0.1750   3.1104
  0.2139   3.1555
  0.2522   3.2002
  0.2899   3.2446
  0.3272   3.2886
  0.3641   3.3324
  0.4005   3.3759
  0.4366   3.4192
  0.4723   3.4623
  0.5077   3.5051
  0.5428   3.5478
  0.5777   3.5903
  0.6122   3.6326
  0.6465   3.6748
  0.6806   3.7168
  0.7145   3.7587
  0.7482   3.8004
  0.7816   3.8420
  0.8149   3.8835
  0.8481   3.9249
  0.8810   3.9662
  0.9138   4.0073
  0.9465   4.0484
  0.9790   4.0894
  1.0114   4.1303
  1.0436   4.1711
  1.0758   4.2119
  1.1078   4.2525
  1.1397   4.2931
  1.1715   4.3336
  1.2032   4.3741
  1.2349   4.4145
  1.2664   4.4548
  1.2978   4.4951
  1.3292   4.5353
  1.3605   4.5755
  1.3917   4.6156
  1.4228   4.6556
  1.4538   4.6957
  1.4848   4.7356
  1.5157   4.7755
  1.5466   4.8154
  1.5774   4.8553
  1.6081   4.8951
  1.6388   4.9348
  1.6694   4.9745
  1.7000   5.0142
  1.7305   5.0539
  1.7610   5.0935
  1.7914   5.1331
  1.8218   5.1726
  1.8521   5.2121
  1.8824   5.2516
  1.9126   5.2911
  1.9428   5.3305
  1.9730   5.3699
  2.0031   5.4093
  2.0332   5.4487
  2.0633   5.4880
  2.0933   5.5273
  2.1233   5.5666
  2.1532   5.6059
  2.1831   5.6451
  2.2130   5.6843
  2.2429   5.7235
  2.2727   5.7627
  2.3025   5.8018
  2.3323   5.8410
  2.3620   5.8801
  2.3918   5.9192
  2.4215   5.9583
  2.4511   5.9973
  2.4808   6.0364
  2.5104   6.0754
  2.5400   6.1144
  2.5696   6.1534
  2.5992   6.1924
  2.6287   6.2314
  2.6582   6.2703
  2.6877   6.3093
  2.7172   6.3482
  2.7466   6.3871
