 -3.4482   0.6000
 -3.4203   0.6000
 -3.3925   0.6000
 -3.3646   0.6000
 -3.3367   0.6000
 -3.3088   0.6000
 -3.2809   0.6000
 -3.2530   0.6000
 -3.2251   0.6000
 -3.1972   0.6000
 -3.1693   0.6000
 -3.1413   0.6000
 -3.1134   0.6000
 -3.0854   0.6000
 -3.0575   0.6000
 -3.0295   0.6000
 -3.0015   0.6000
 -2.9735   0.6000
 -2.9455   0.6000
 -2.9175   0.6000
 -2.8895   0.6000
 -2.8615   0.6000
 -2.8334   0.6000
 -2.8054   0.6000
 -2.7773   0.6000
 -2.7492   0.6000
 -2.7211   0.6000
 -2.6930   0.6000
 -2.6649   0.6000
 -2.6368   0.6000
 -2.6086   0.6000
 -2.5804   0.6000
 -2.5523   0.6000
 -2.5241   0.6000
 -2.4958   0.6000
 -2.4676   0.6000
 -2.4394   0.6000
 -2.4111   0.6000
 -2.3828   0.6000
 -2.3545   0.6000
 -2.3262   0.6000
 -2.2978   0.6000
 -2.2694   0.6000
 -2.2410   0.6000
 -2.2126   0.6000
 -2.1842   0.6000
 -2.1557   0.6000
 -2.1272   0.6000
 -2.0987   0.6000
 -2.0701   0.6000
 -2.0415   0.6000
 -2.0129   0.6000
 -1.9843   0.6000
 -1.9556   0.6000
 -1.9268   0.6000
 -1.8981   0.6000
 -1.8693   0.6000
 -1.8404   0.6000
 -1.8116   0.6000
 -1.7826   0.6000
 -1.7536   0.6000
 -1.7246   0.6000
 -1.6955   0.6000
 -1.6664   0.6000
 -1.6372   0.6000
 -1.6079   0.6000
 -1.5786   0.6000
 -1.5492   0.6000
 -1.5197   0.6000
 -1.4902   0.6000
 -1.4606   0.6000
 -1.4309   0.6000
 -1.4011   0.6000
 -1.3712   0.6000
 -1.3411   0.6000
 -1.3110   0.6000
 -1.2808   0.6000
 -1.2504   0.6000
 -1.2199   0.6000
 -1.1892   0.6000
 -1.1584   0.6000
 -1.1274   0.6000
 -1.0962   0.6000
 -1.0649   0.6000
 -1.0332   0.6000
 -1.0014   0.6000
 -0.9693   0.6000
 -0.9368   0.6000
 -0.9041   0.6000
 -0.8709   0.6000
 -0.8374   0.6000
 -0.8034   0.6000
 -0.7625   0.6081
 -0.7191   0.6175
 -0.6734   0.6274
 -0.6248   0.6379
 -0.5723   0.6493
 -0.5140   0.6619
 -0.4465   0.6766
 -0.3608   0.6951
 -0.1605   0.7385
 -0.0855   0.7785
 -0.0263   0.8102
  0.0249   0.8377
  0.0711   0.8626
  0.1140   0.8856
  0.1544   0.9074
  0.1928   0.9280
  0.2286   0.9481
  0.2542   0.9700
  0.2796   0.9915
  0.3046   1.0128
  0.3294   1.0338
  0.3539   1.0547
  0.3783   1.0753
  0.4025   1.0958
  0.4264   1.1161
  0.4503   1.1363
  0.4740   1.1563
  0.4976   1.1762
  0.5210   1.1960
  0.5443   1.2157
  0.5676   1.2353
  0.5907   1.2548
  0.6138   1.2743
  0.6367   1.2936
  0.6596   1.3129
  0.6824   1.3320
  0.7052   1.3512
  0.7279   1.3702
  0.7505   1.3893
  0.7731   1.4082
  0.7956   1.4271
  0.8181   1.4460
  0.8405   1.4648
  0.8629   1.4835
  0.8852   1.5023
  0.9075   1.5210
  0.9297   1.5396
  0.9520   1.5582
  0.9741   1.5768
  0.9963   1.5953
  1.0184   1.6139
  1.0405   1.6323
  1.0626   1.6508
  1.0846   1.6692
  1.1066   1.6876
  1.1286   1.7060
  1.1506   1.7244
  1.1725   1.7427
  1.1944   1.7610
  1.2163   1.7793
  1.2382   1.7976
  1.2600   1.8159
  1.2819   1.8341
  1.3037   1.8523
  1.3255   1.8705
  1.3472   1.8887
  1.3690   1.9069
  1.3908   1.9250
  1.4125   1.9432
  1.4342   1.9613
  1.4559   1.9794
  1.4776   1.9975
  1.4993   2.0156
  1.5210   2.0337
  1.5426   2.0517
  1.5643   2.0698
  1.5859   2.0878
  1.6075   2.1058
  1.6291   2.1238
  1.6507   2.1419
  1.6723   2.1599
  1.6939   2.1778
  1.7155   2.1958
  1.7371   2.2138
  1.7586   2.2317
  1.7802   2.2497
  1.8017   2.2676
  1.8232   2.2856
  1.8448   2.3035
  1.8663   2.3214
  1.8878   2.3393
  1.9093   2.3573
  1.9308   2.3752
  1.9523   2.3930
  1.9737   2.4109
  1.9952   2.4288
  2.0167   2.4467
  2.0381   2.4646
  2.0596   2.4824
  2.0810   2.5003
  2.1025   2.5181
  2.1239   2.5360
  2.1454   2.5538
  2.1668   2.5716
  2.1882   2.5895
  2.2096   2.6073
  2.2310   2.6251
  2.2525   2.6429
